1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
0.0,-3.795335292816162
0.0,-3.6416914463043213
0.0,-3.660158157348633
0.0,-3.7785747051239014
0.0,-3.8292174339294434
0.0,-3.864168405532837
0.0,-3.8533098697662354
0.0,-2.7860257625579834
0.0,-2.8132681846618652
0.0,-2.8655874729156494
0.0,-2.800236701965332
0.0,-2.7571098804473877
0.0,-2.880544424057007
0.0,-2.973055601119995
0.0,-3.089989185333252
0.0,-2.950498342514038
0.0,-3.2910940647125244
0.0,-3.1373260021209717
0.0,-3.158780336380005
0.0,-3.199695110321045
0.0,-3.298671007156372
0.0,-3.3467633724212646
0.0,-3.3846912384033203
0.0,-3.4046061038970947
0.0,-3.4275009632110596
0.0,-3.4283828735351562
0.0,-3.43686580657959
0.0,-3.5704851150512695
0.0,-3.53861141204834
0.0,-3.5717899799346924
0.0,-3.5501511096954346
0.0,-3.5364859104156494
0.0,-3.584346055984497
0.0,-3.5963919162750244
0.0,-3.622194528579712
0.0,-3.604323387145996
0.0,-3.615645408630371
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
1.0,-2.7571098804473877
