1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
0.0,-2.7367725372314453
0.0,-2.7367725372314453
0.0,-2.810394763946533
0.0,-2.7423415184020996
0.0,-2.7367725372314453
0.0,-2.7931830883026123
0.0,-2.8142318725585938
0.0,-2.950035810470581
0.0,-2.9223122596740723
0.0,-2.8246259689331055
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
1.0,-2.7367725372314453
