1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.967646837234497
1.0,-3.063241720199585
1.0,-3.096583604812622
1.0,-3.096151113510132
1.0,-3.0570228099823
1.0,-3.0031042098999023
1.0,-2.984037399291992
0.0,-2.9322566986083984
0.0,-2.999713659286499
0.0,-2.9729702472686768
0.0,-2.905832290649414
0.0,-3.3443918228149414
0.0,-3.3464152812957764
0.0,-3.338221788406372
0.0,-3.2210211753845215
0.0,-3.2370083332061768
0.0,-3.1861932277679443
0.0,-3.0028913021087646
0.0,-3.040367364883423
0.0,-3.1709706783294678
0.0,-3.32888126373291
0.0,-3.3080568313598633
0.0,-3.226856231689453
0.0,-3.1386046409606934
0.0,-2.951770305633545
0.0,-2.8599462509155273
0.0,-2.8125014305114746
0.0,-2.794243097305298
0.0,-2.7955474853515625
0.0,-2.785170316696167
0.0,-2.8619093894958496
0.0,-2.8770339488983154
0.0,-2.893266439437866
0.0,-2.7596776485443115
0.0,-2.6166627407073975
1.0,-2.8956902027130127
1.0,-3.099926710128784
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
1.0,-2.6166627407073975
