1.0,-3.1112866401672363
1.0,-3.1112866401672363
1.0,-3.1112866401672363
1.0,-3.1112866401672363
1.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1114351749420166
0.0,-3.11948561668396
0.0,-3.129483461380005
0.0,-3.1350512504577637
0.0,-3.140544891357422
0.0,-3.150459051132202
0.0,-3.131239891052246
0.0,-3.1532649993896484
0.0,-3.1312918663024902
0.0,-3.1176226139068604
0.0,-3.1112866401672363
0.0,-3.1267104148864746
0.0,-3.161397695541382
0.0,-3.1778807640075684
0.0,-3.1998445987701416
0.0,-3.1997435092926025
0.0,-3.220489978790283
0.0,-3.2134711742401123
0.0,-3.229459762573242
0.0,-3.229935884475708
0.0,-3.2290821075439453
0.0,-3.2376911640167236
0.0,-3.253429412841797
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
0.0,-3.1112866401672363
