0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-2.0019853115081787
0.0,-2.0287704467773438
0.0,-2.0624988079071045
0.0,-2.0798068046569824
0.0,-2.048309087753296
0.0,-2.035583734512329
0.0,-2.047497034072876
0.0,-2.0734241008758545
0.0,-2.0684702396392822
0.0,-2.0546419620513916
0.0,-2.0005269050598145
0.0,-1.9947080612182617
0.0,-1.992583990097046
0.0,-1.9955812692642212
0.0,-2.0147242546081543
0.0,-2.01672625541687
0.0,-2.015346050262451
0.0,-2.040963649749756
0.0,-2.0686686038970947
0.0,-2.0478153228759766
0.0,-2.0369155406951904
0.0,-2.002715826034546
0.0,-2.003833532333374
0.0,-2.009376049041748
0.0,-1.9998852014541626
0.0,-2.01106333732605
0.0,-2.0045223236083984
0.0,-1.9956222772598267
0.0,-2.0014660358428955
0.0,-2.029430866241455
0.0,-2.0216336250305176
0.0,-2.0004727840423584
0.0,-1.9743016958236694
0.0,-1.9795796871185303
0.0,-1.978472352027893
0.0,-1.9893864393234253
0.0,-2.0131707191467285
0.0,-2.0071778297424316
0.0,-2.0058090686798096
0.0,-2.01448655128479
0.0,-2.037933349609375
0.0,-2.0221283435821533
0.0,-1.9997649192810059
0.0,-1.9815434217453003
0.0,-1.9826288223266602
0.0,-1.978177547454834
0.0,-1.9868528842926025
0.0,-2.017289161682129
0.0,-2.01479434967041
0.0,-2.0054805278778076
0.0,-2.0329744815826416
0.0,-2.062028169631958
0.0,-2.0550734996795654
0.0,-2.0486702919006348
0.0,-1.9929629564285278
0.0,-1.9921332597732544
0.0,-1.9874576330184937
0.0,-1.9942692518234253
0.0,-2.0163064002990723
0.0,-2.003303289413452
0.0,-1.999936819076538
0.0,-2.037687063217163
0.0,-2.078328847885132
0.0,-2.0741562843322754
0.0,-2.050199508666992
0.0,-2.002479076385498
0.0,-1.992372751235962
0.0,-1.9962576627731323
0.0,-2.0106935501098633
0.0,-2.0545756816864014
0.0,-2.039086103439331
0.0,-2.0177230834960938
0.0,-2.02327823638916
0.0,-2.0575718879699707
0.0,-2.047874927520752
0.0,-2.021862268447876
0.0,-1.9768555164337158
0.0,-1.9957753419876099
0.0,-2.0760488510131836
0.0,-2.1543750762939453
0.0,-2.1366536617279053
0.0,-2.1420092582702637
0.0,-2.1035048961639404
0.0,-2.1071937084198
0.0,-2.1169378757476807
0.0,-2.1533443927764893
0.0,-2.1236371994018555
0.0,-2.133486032485962
0.0,-2.087308645248413
0.0,-2.039238929748535
0.0,-2.006021022796631
0.0,-2.0029237270355225
0.0,-2.003082752227783
0.0,-2.009064197540283
0.0,-2.030893564224243
0.0,-2.025167226791382
0.0,-2.032259225845337
0.0,-2.0164473056793213
0.0,-2.0100173950195312
0.0,-2.0259501934051514
0.0,-2.0406436920166016
0.0,-2.030252695083618
0.0,-2.0261967182159424
0.0,-2.0274243354797363
0.0,-2.369480848312378
0.0,-2.3330776691436768
0.0,-2.4348812103271484
0.0,-2.496037006378174
0.0,-2.574350118637085
0.0,-2.581693410873413
0.0,-2.5808663368225098
0.0,-2.5518250465393066
0.0,-2.5067944526672363
0.0,-2.4609851837158203
0.0,-2.4165782928466797
0.0,-2.3609530925750732
0.0,-2.321146249771118
0.0,-2.298597812652588
0.0,-2.285024642944336
0.0,-2.2791013717651367
0.0,-2.285374402999878
0.0,-2.310006856918335
0.0,-2.324374198913574
0.0,-2.3378188610076904
0.0,-2.3502249717712402
0.0,-2.362854242324829
0.0,-2.3905293941497803
0.0,-2.4222452640533447
0.0,-2.4544546604156494
0.0,-2.4933629035949707
0.0,-2.5259361267089844
0.0,-2.558810234069824
0.0,-2.5913665294647217
0.0,-2.7088301181793213
0.0,-2.815837860107422
0.0,-2.827049493789673
0.0,-2.7994213104248047
0.0,-2.7267987728118896
0.0,-2.6539111137390137
0.0,-2.5965728759765625
0.0,-2.5613420009613037
0.0,-2.52864670753479
0.0,-2.4996485710144043
0.0,-2.498706579208374
0.0,-2.509873628616333
0.0,-2.5332300662994385
0.0,-2.5646884441375732
0.0,-2.5994412899017334
0.0,-2.652284622192383
0.0,-2.7182226181030273
0.0,-2.812866449356079
0.0,-2.9353396892547607
0.0,-3.1067051887512207
0.0,-3.2517473697662354
0.0,-3.3731610774993896
0.0,-3.4243547916412354
0.0,-3.4769785404205322
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
0.0,-1.9743016958236694
1.0,-1.9743016958236694
